transaction_id,customer_id,account_type,region,category,merchant,amount,currency,timestamp,memo,is_flagged
TXN001643,Customer_0227,savings,Midwest,rent,First Place Rentals,3566.37,USD,2023-06-21T04:31:00,Security deposit — First Place Rentals,False
TXN001644,Customer_0324,savings,Southwest,insurance,Progressive,4019.8,USD,2024-03-08T11:50:00,Life insurance premium payment to Progressive,False
TXN001645,Customer_0315,checking,Northeast,rent,Metro Realty,2261.63,USD,2024-03-14T10:01:00,Monthly rent payment to Metro Realty,False
TXN001646,Customer_0328,checking,Southwest,groceries,Whole Foods,705.96,USD,2023-08-26T02:15:00,"Weekly grocery run at Whole Foods, stocked up on essentials",False
TXN001647,Customer_0018,credit,Southeast,dining,The Cheesecake Factory,-173.27,USD,2024-03-11T17:47:00,"Client dinner at The Cheesecake Factory, discussed Q4 roadmap",False
TXN001648,Customer_0316,savings,West,dining,The Cheesecake Factory,1283.21,USD,2024-05-17T04:31:00,"Client dinner at The Cheesecake Factory, discussed Q4 roadmap",False
TXN001649,Customer_0369,savings,West,utilities,National Grid,4045.42,USD,2023-06-03T23:00:00,National Grid electricity bill for the apartment,False
TXN001650,Customer_0036,credit,Southeast,insurance,State Farm,1299.17,USD,2023-06-27T22:34:00,State Farm renters insurance quarterly payment,False
TXN001651,Customer_0311,checking,Northeast,dining,Starbucks,3764.34,USD,2023-11-09T19:05:00,"Lunch with the team at Starbucks, celebrated Q3 results",False
TXN001652,Customer_0082,checking,Southwest,groceries,Whole Foods,1105.14,USD,2024-04-19T11:01:00,"Monthly bulk purchase at Whole Foods, household supplies",False
TXN001653,Customer_0091,checking,Midwest,education,Chegg,3179.22,USD,2024-05-06T14:20:00,Chegg annual learning subscription,False
TXN001654,Customer_0080,credit,Northeast,healthcare,Urgent Care Now,1199.01,USD,2023-11-30T04:39:00,Lab work order from Urgent Care Now,False
TXN001655,Customer_0201,checking,Southwest,education,Chegg,2494.33,USD,2023-07-06T22:28:00,Chegg annual learning subscription,False
TXN001656,Customer_0227,credit,Southeast,education,Udemy,2059.96,USD,2023-07-10T00:20:00,Udemy course enrollment — data engineering,False
TXN001657,Customer_0211,checking,Northeast,travel,Hertz,4093.84,USD,2024-03-13T10:42:00,Car rental from Hertz for client site visit,False
TXN001658,Customer_0460,checking,Midwest,dining,The Cheesecake Factory,2491.35,USD,2024-01-08T22:15:00,"Lunch with the team at The Cheesecake Factory, celebrated Q3 results",False
TXN001659,Customer_0214,checking,West,insurance,State Farm,2503.97,USD,2024-04-19T23:47:00,State Farm renters insurance quarterly payment,False
TXN001660,Customer_0293,savings,Midwest,utilities,Comcast Xfinity,1307.84,USD,2023-09-17T18:51:00,Comcast Xfinity electricity bill for the apartment,False
TXN001661,Customer_0229,credit,Southwest,education,Barnes & Noble,3264.01,USD,2024-03-25T00:11:00,Barnes & Noble annual learning subscription,False
TXN001662,Customer_0462,credit,West,education,Coursera,254.19,USD,2024-06-23T15:46:00,Coursera course enrollment — data engineering,False
TXN001663,Customer_0469,credit,Southeast,education,MIT OpenCourseWare,2610.21,USD,2023-05-14T04:01:00,MIT OpenCourseWare course enrollment — data engineering,False
TXN001664,Customer_0442,checking,Southwest,dining,Starbucks,1790.11,USD,2023-07-12T05:02:00,"Client dinner at Starbucks, discussed Q4 roadmap",False
TXN001665,Customer_0454,savings,Southwest,entertainment,Apple iTunes,2731.58,USD,2024-05-30T16:55:00,In-app purchase on Apple iTunes platform,False
TXN001666,Customer_0191,credit,Southwest,healthcare,Walgreens,3331.22,USD,2024-01-01T05:15:00,Lab work order from Walgreens,False
TXN001667,Customer_0155,checking,West,shopping,Amazon,912.97,USD,2023-03-25T18:54:00,Online order from Amazon — home office equipment,False
TXN001668,Customer_0084,checking,Southwest,healthcare,CVS Pharmacy,303.51,USD,2023-04-06T00:49:00,Annual physical copay at CVS Pharmacy,False
TXN001669,Customer_0340,checking,Northeast,rent,Urban Living Co,4238.51,USD,2023-11-07T06:30:00,Lease renewal fee at Urban Living Co,False
TXN001670,Customer_0003,credit,West,insurance,State Farm,2756.3,USD,2024-04-26T02:13:00,Monthly State Farm auto insurance premium,False
TXN001671,Customer_0025,credit,Southeast,education,Coursera,4353.53,USD,2023-06-05T03:13:00,Coursera annual learning subscription,False
TXN001672,Customer_0059,credit,Northeast,education,Chegg,3388.21,USD,2023-04-29T03:24:00,Textbook purchase at Chegg for continuing ed,False
TXN001673,Customer_0229,checking,Midwest,travel,Marriott Hotels,548.7,USD,2024-06-25T14:59:00,Flight to Chicago via Marriott Hotels for annual conference,False
TXN001674,Customer_0195,savings,Southeast,rent,Urban Living Co,1324.79,USD,2023-01-14T21:11:00,Monthly rent payment to Urban Living Co,False
TXN001675,Customer_0091,checking,Northeast,entertainment,Apple iTunes,677.59,USD,2023-10-19T00:50:00,Apple iTunes monthly subscription auto-renewal,False
TXN001676,Customer_0296,credit,Midwest,shopping,Zara,4149.07,USD,2023-05-18T04:38:00,Online order from Zara — home office equipment,False
TXN001677,Customer_0496,savings,West,travel,Delta Airlines,875.47,USD,2023-03-09T23:47:00,Car rental from Delta Airlines for client site visit,False
TXN001678,Customer_0299,savings,Northeast,utilities,Verizon,1556.85,USD,2023-04-10T07:29:00,Verizon wireless plan — family plan renewal,False
TXN001679,Customer_0277,savings,West,entertainment,Spotify,4208.58,USD,2023-11-11T04:13:00,In-app purchase on Spotify platform,False
TXN001680,Customer_0477,checking,West,entertainment,Netflix,-495.1,USD,2023-05-07T11:39:00,Movie tickets at Netflix — family outing,False
TXN001681,Customer_0318,checking,West,utilities,Verizon,1254.3,USD,2023-03-29T13:27:00,Verizon electricity bill for the apartment,False
TXN001682,Customer_0272,credit,Northeast,groceries,Kroger,589.29,USD,2023-12-17T10:16:00,"Weekly grocery run at Kroger, stocked up on essentials",False
TXN001683,Customer_0017,checking,Northeast,travel,Delta Airlines,3156.9,USD,2023-05-08T00:39:00,Flight to Chicago via Delta Airlines for annual conference,False
TXN001684,Customer_0189,savings,Midwest,shopping,IKEA,4114.36,USD,2023-03-08T11:28:00,Flash sale purchase at IKEA,False
TXN001685,Customer_0127,savings,West,healthcare,LabCorp,1916.14,USD,2023-04-19T04:53:00,Annual physical copay at LabCorp,False
TXN001686,Customer_0394,checking,Southwest,education,Chegg,501.97,USD,2023-05-06T01:13:00,Chegg course enrollment — data engineering,True
TXN001687,Customer_0391,checking,West,shopping,Zara,456.2,USD,2023-06-15T13:33:00,Online order from Zara — home office equipment,False
TXN001688,Customer_0230,checking,Southeast,groceries,Aldi,3656.45,USD,2023-02-01T23:06:00,"Weekly grocery run at Aldi, stocked up on essentials",False
TXN001689,Customer_0127,checking,West,groceries,Kroger,-229.22,USD,2023-08-23T10:05:00,"Weekly grocery run at Kroger, stocked up on essentials",False
TXN001690,Customer_0103,savings,Southeast,entertainment,AMC Theaters,4292.72,USD,2023-04-27T22:12:00,Movie tickets at AMC Theaters — family outing,True
TXN001691,Customer_0347,savings,West,rent,Sunset Apartments,1573.46,USD,2024-03-12T22:27:00,Monthly rent payment to Sunset Apartments,False
TXN001692,Customer_0344,checking,Southwest,education,Coursera,-103.49,USD,2024-02-17T05:52:00,Coursera course enrollment — data engineering,False
TXN001693,Customer_0077,checking,Midwest,education,MIT OpenCourseWare,4003.92,USD,2023-03-07T16:15:00,Textbook purchase at MIT OpenCourseWare for continuing ed,False
TXN001694,Customer_0213,savings,Northeast,education,Coursera,263.83,USD,2023-11-15T10:40:00,Coursera course enrollment — data engineering,False
TXN001695,Customer_0240,checking,Midwest,dining,Chipotle,2013.96,USD,2023-02-08T00:47:00,"Lunch with the team at Chipotle, celebrated Q3 results",False
TXN001696,Customer_0421,credit,Southwest,rent,Urban Living Co,3458.39,USD,2023-10-04T18:00:00,Lease renewal fee at Urban Living Co,False
TXN001697,Customer_0257,checking,Southwest,dining,The Cheesecake Factory,195.12,USD,2023-11-01T20:53:00,"Lunch with the team at The Cheesecake Factory, celebrated Q3 results",False
TXN001698,Customer_0115,credit,Northeast,education,Chegg,2383.7,USD,2023-07-23T14:37:00,Chegg annual learning subscription,False
TXN001699,Customer_0053,savings,West,dining,Panera Bread,2715.43,USD,2023-04-12T04:13:00,"Client dinner at Panera Bread, discussed Q4 roadmap",False
TXN001700,Customer_0426,checking,Midwest,groceries,Kroger,2571.73,USD,2024-03-23T05:13:00,Quick stop at Kroger for produce and dairy,False
TXN001701,Customer_0059,credit,West,insurance,USAA,1304.53,USD,2023-01-16T02:45:00,Life insurance premium payment to USAA,False
TXN001702,Customer_0072,checking,Southeast,entertainment,Spotify,3817.31,USD,2024-04-23T01:32:00,In-app purchase on Spotify platform,False
TXN001703,Customer_0341,credit,Northeast,insurance,State Farm,-83.39,USD,2023-09-23T03:54:00,Monthly State Farm auto insurance premium,False
TXN001704,Customer_0315,credit,Southwest,insurance,Geico,1665.35,USD,2024-05-31T18:28:00,Monthly Geico auto insurance premium,False
TXN001705,Customer_0276,credit,Southwest,dining,Chipotle,4331.52,USD,2023-10-24T21:32:00,"Client dinner at Chipotle, discussed Q4 roadmap",False
TXN001706,Customer_0071,checking,Northeast,dining,Olive Garden,4024.27,USD,2024-04-07T11:33:00,"Client dinner at Olive Garden, discussed Q4 roadmap",False
TXN001707,Customer_0478,checking,Southwest,utilities,Verizon,4376.47,USD,2023-06-26T01:51:00,Verizon electricity bill for the apartment,True
TXN001708,Customer_0048,checking,Southeast,insurance,Geico,2137.01,USD,2024-01-25T18:05:00,Geico renters insurance quarterly payment,False
TXN001709,Customer_0262,savings,Southwest,shopping,Amazon,3007.59,USD,2023-10-04T05:38:00,Flash sale purchase at Amazon,False
TXN001710,Customer_0297,credit,West,insurance,USAA,2087.8,USD,2023-02-21T08:02:00,Monthly USAA auto insurance premium,False
TXN001711,Customer_0298,savings,Northeast,utilities,AT&T,4071.72,USD,2023-12-30T13:02:00,AT&T electricity bill for the apartment,False
TXN001712,Customer_0414,credit,Southwest,insurance,State Farm,2196.34,USD,2023-08-18T10:46:00,Monthly State Farm auto insurance premium,False
TXN001713,Customer_0344,credit,West,dining,Panera Bread,3591.4,USD,2023-07-06T09:40:00,Morning coffee and pastry at Panera Bread,False
TXN001714,Customer_0193,savings,Southwest,rent,Sunset Apartments,2880.24,USD,2023-09-12T23:16:00,Lease renewal fee at Sunset Apartments,False
TXN001715,Customer_0034,savings,Northeast,shopping,Amazon,2041.5,USD,2023-06-06T17:21:00,In-store purchase at Amazon — seasonal wardrobe,False
TXN001716,Customer_0323,savings,Midwest,travel,Marriott Hotels,2612.09,USD,2023-05-09T00:32:00,Hotel stay at Marriott Hotels during product summit,False
TXN001717,Customer_0117,credit,Northeast,utilities,ConEdison,1803.59,USD,2024-03-22T04:16:00,ConEdison wireless plan — family plan renewal,False
TXN001718,Customer_0012,credit,Northeast,travel,Hertz,2710.73,USD,2023-04-02T09:04:00,Hotel stay at Hertz during product summit,False
TXN001719,Customer_0308,credit,Southeast,dining,Olive Garden,1121.04,USD,2023-07-29T22:26:00,Morning coffee and pastry at Olive Garden,False
TXN001720,Customer_0128,checking,Midwest,utilities,National Grid,-97.36,USD,2023-11-25T17:32:00,National Grid wireless plan — family plan renewal,False
TXN001721,Customer_0385,savings,West,healthcare,CVS Pharmacy,1624.62,USD,2023-05-29T08:07:00,Prescription refill at CVS Pharmacy,False
TXN001722,Customer_0149,savings,Northeast,shopping,Best Buy,146.89,USD,2024-03-02T12:54:00,Flash sale purchase at Best Buy,False
TXN001723,Customer_0276,credit,Southwest,education,Coursera,574.86,USD,2023-02-12T17:34:00,Coursera annual learning subscription,False
TXN001724,Customer_0140,checking,West,groceries,Kroger,3750.81,USD,2023-10-05T13:33:00,Quick stop at Kroger for produce and dairy,False
TXN001725,Customer_0321,savings,Midwest,dining,Starbucks,2803.35,USD,2024-03-08T19:42:00,"Client dinner at Starbucks, discussed Q4 roadmap",False
TXN001726,Customer_0160,credit,West,utilities,Verizon,3135.67,USD,2023-11-16T22:57:00,Verizon electricity bill for the apartment,False
TXN001727,Customer_0338,checking,Northeast,healthcare,LabCorp,1179.18,USD,2023-05-08T19:08:00,Lab work order from LabCorp,False
TXN001728,Customer_0127,credit,West,travel,Delta Airlines,3515.8,USD,2023-02-15T11:07:00,Car rental from Delta Airlines for client site visit,False
TXN001729,Customer_0306,credit,Southwest,dining,Panera Bread,3278.25,USD,2024-02-09T06:26:00,Morning coffee and pastry at Panera Bread,False
TXN001730,Customer_0191,credit,Northeast,shopping,Target,2318.43,USD,2024-01-24T15:00:00,Online order from Target — home office equipment,False
TXN001731,Customer_0498,credit,Midwest,rent,First Place Rentals,3632.44,USD,2023-07-03T01:18:00,Security deposit — First Place Rentals,False
TXN001732,Customer_0221,savings,West,shopping,Best Buy,3877.73,USD,2023-02-21T10:50:00,Flash sale purchase at Best Buy,False
TXN001733,Customer_0251,savings,Midwest,travel,Delta Airlines,1419.79,USD,2023-01-30T18:28:00,Hotel stay at Delta Airlines during product summit,False
TXN001734,Customer_0312,checking,West,entertainment,AMC Theaters,869.33,USD,2023-05-14T07:54:00,AMC Theaters monthly subscription auto-renewal,False
TXN001735,Customer_0095,savings,Midwest,entertainment,Steam,3525.84,USD,2023-10-24T01:06:00,In-app purchase on Steam platform,False
TXN001736,Customer_0005,credit,West,healthcare,Urgent Care Now,1564.87,USD,2023-06-14T05:07:00,Lab work order from Urgent Care Now,False
TXN001737,Customer_0356,credit,West,entertainment,Spotify,1929.68,USD,2023-11-15T12:08:00,In-app purchase on Spotify platform,False
TXN001738,Customer_0144,credit,Northeast,rent,Apartment LLC,129.73,USD,2023-04-05T11:58:00,Security deposit — Apartment LLC,False
TXN001739,Customer_0031,checking,Southwest,insurance,Progressive,3586.98,USD,2023-01-16T03:30:00,Life insurance premium payment to Progressive,False
TXN001740,Customer_0101,checking,Southeast,shopping,IKEA,2227.93,USD,2024-01-02T14:59:00,Flash sale purchase at IKEA,False
TXN001741,Customer_0406,savings,Southeast,groceries,Walmart Grocery,611.42,USD,2024-03-11T02:09:00,Quick stop at Walmart Grocery for produce and dairy,False
TXN001742,Customer_0389,savings,Midwest,travel,Delta Airlines,2381.78,USD,2023-08-22T13:22:00,Flight to Chicago via Delta Airlines for annual conference,False
TXN001743,Customer_0420,credit,Southeast,shopping,Zara,2078.11,USD,2024-01-13T08:32:00,Online order from Zara — home office equipment,False
TXN001744,Customer_0258,savings,Midwest,travel,Delta Airlines,2510.93,USD,2024-01-06T08:03:00,Car rental from Delta Airlines for client site visit,False
TXN001745,Customer_0240,savings,Southeast,shopping,Best Buy,2939.43,USD,2023-07-21T02:07:00,In-store purchase at Best Buy — seasonal wardrobe,False
TXN001746,Customer_0276,credit,West,utilities,Comcast Xfinity,4431.34,USD,2023-03-28T14:28:00,Comcast Xfinity wireless plan — family plan renewal,False
TXN001747,Customer_0348,credit,Southeast,shopping,Target,2991.92,USD,2024-05-16T05:01:00,Online order from Target — home office equipment,False
TXN001748,Customer_0460,savings,Midwest,insurance,USAA,3084.45,USD,2023-01-13T20:34:00,USAA renters insurance quarterly payment,False
TXN001749,Customer_0131,savings,Southeast,dining,Olive Garden,4330.61,USD,2023-02-03T12:38:00,"Client dinner at Olive Garden, discussed Q4 roadmap",False
TXN001750,Customer_0137,credit,Southeast,utilities,ConEdison,2456.21,USD,2023-12-05T07:56:00,ConEdison wireless plan — family plan renewal,False
TXN001751,Customer_0226,savings,Southwest,groceries,Whole Foods,315.71,USD,2023-10-21T16:57:00,"Monthly bulk purchase at Whole Foods, household supplies",False
TXN001752,Customer_0344,savings,Midwest,shopping,Best Buy,1258.45,USD,2023-09-26T13:03:00,Online order from Best Buy — home office equipment,False
TXN001753,Customer_0318,checking,West,utilities,Verizon,3099.51,USD,2023-04-20T00:41:00,Verizon electricity bill for the apartment,False
TXN001754,Customer_0234,credit,Southwest,healthcare,Walgreens,2682.93,USD,2023-09-19T17:47:00,Lab work order from Walgreens,False
TXN001755,Customer_0264,checking,Southwest,rent,First Place Rentals,1918.0,USD,2023-03-04T09:20:00,Lease renewal fee at First Place Rentals,False
TXN001756,Customer_0071,savings,West,travel,Airbnb,1237.71,USD,2023-08-27T01:51:00,Flight to Chicago via Airbnb for annual conference,False
TXN001757,Customer_0090,savings,Southeast,rent,First Place Rentals,4335.96,USD,2023-07-28T17:41:00,Lease renewal fee at First Place Rentals,False
TXN001758,Customer_0053,checking,Northeast,education,Udemy,1063.42,USD,2024-05-26T00:25:00,Udemy annual learning subscription,False
TXN001759,Customer_0264,checking,Southwest,travel,Hertz,4425.41,USD,2023-08-06T05:09:00,Flight to Chicago via Hertz for annual conference,False
TXN001760,Customer_0009,checking,Southwest,dining,Chipotle,1038.94,USD,2024-01-31T14:27:00,"Lunch with the team at Chipotle, celebrated Q3 results",False
TXN001761,Customer_0445,credit,West,groceries,Whole Foods,3786.53,USD,2024-01-31T03:00:00,"Monthly bulk purchase at Whole Foods, household supplies",False
